666 110722
274 538 5970
26 95 5357
53 84 5615
39 529 12189
298 400 1321
539 598 3697
41 185 9768
231 346 7898
37 469 10498
8 448 7808
8 267 6823
425 568 8171
8 421 8248
80 328 7421
97 232 14332
205 567 7461
201 520 4490
113 628 18381
177 596 13554
534 550 1330
265 377 1069
135 317 8278
39 526 11983
226 559 9128
99 636 16078
250 570 10318
188 642 14018
158 582 9186
116 448 13645
349 359 305
53 565 14571
363 530 5229
283 361 746
357 626 9441
347 604 7581
227 402 9210
11 442 6304
110 613 19755
93 434 11270
183 632 12015
375 632 9572
220 262 8051
171 558 9563
26 188 11839
415 491 1383
248 422 1827
328 628 8864
261 340 657
108 465 16804
36 606 12388
65 390 9488
332 405 1015
26 97 5960
49 156 10413
35 446 9971
173 361 4550
128 301 9360
365 406 580
354 564 8382
377 479 8823
159 353 4174
208 481 11730
464 497 5146
223 545 8421
77 310 8191
49 70 2359
340 458 3028
56 539 14195
290 465 4679
410 459 1987
139 447 5178
335 495 2706
198 455 5726
93 560 16752
236 478 8234
458 594 8732
226 400 9314
317 654 15303
126 547 14612
291 484 8451
161 365 4180
137 140 6787
85 558 15083
173 548 9927
414 467 4666
462 531 2690
168 661 13752
585 620 5480
251 423 1340
440 467 4081
121 509 12507
324 546 6737
68 498 12088
385 660 15594
311 458 3385
51 59 2251
357 591 11691
499 504 1354
190 306 6012
133 270 7477
153 504 2289
298 650 18343
135 548 13949
432 466 4811
224 260 8595
272 579 10723
174 328 5346
114 452 13348
42 314 6795
87 482 12676
192 414 5283
391 432 1682
148 613 10598
410 542 5256
332 354 203
154 466 4898
353 543 6517
136 467 13673
254 630 10160
395 479 7520
10 122 9575
140 477 9050
306 362 1419
40 343 7983
153 511 3154
213 316 9070
423 560 6538
283 385 1811
168 581 13883
452 592 10476
207 359 6789
507 588 7642
186 495 4645
223 303 9478
49 473 11714
167 404 4891
431 584 10893
170 209 4760
136 189 7693
273 337 143
411 656 14146
377 521 3520
1 355 6564
135 607 16925
232 484 11271
103 661 7913
314 520 3218
460 629 7332
235 403 2354
134 497 9224
195 218 2525
104 272 11151
30 252 7195
486 526 2848
159 279 4496
22 280 9018
111 574 15971
97 456 13112
376 659 12621
151 599 10237
37 627 10426
10 304 5905
48 471 10614
11 661 8621
316 629 8070
344 421 1238
340 486 1972
504 519 1954
349 472 4556
475 615 1267
222 377 7930
277 620 8536
291 332 712
578 633 4767
262 642 16530
54 61 1062
65 604 14520
283 496 3216
297 555 8481
141 514 5256
20 563 12237
210 239 6743
327 469 4631
38 80 4159
235 289 1586
226 473 10514
86 205 11852
518 549 4435
151 604 8410
188 620 12459
254 572 10143
410 602 6713
92 193 11827
23 620 9749
142 456 4567
440 584 10888
112 477 16910
208 461 8187
104 429 12392
412 629 8428
239 448 4184
40 164 13104
538 610 5107
440 480 6312
446 502 2574
128 134 1513
47 597 13813
486 626 9003
31 389 7550
120 615 18054
40 404 8786
281 543 6796
386 542 5776
276 352 402
427 641 14328
305 367 1520
4 358 7703
141 345 2618
382 491 2188
149 598 10017
576 649 8480
28 389 8987
182 395 4788
72 164 12708
106 255 11926
168 217 5663
177 318 5781
81 343 7627
278 565 8666
52 240 9125
440 576 9228
17 637 14654
92 398 11477
57 432 11328
248 634 10768
107 509 14661
113 544 16429
83 552 14588
439 441 583
560 625 4817
56 130 7949
170 554 8642
440 633 8063
346 504 4080
253 435 3061
525 543 2749
117 180 7414
82 526 12525
469 658 9067
73 307 6260
197 374 5152
319 662 15128
416 513 2724
314 509 4960
239 405 2470
371 456 2670
66 70 921
516 520 642
107 510 14594
365 654 16586
165 213 3178
82 516 11302
235 270 1494
260 511 4744
146 408 1959
347 482 7578
99 558 16708
341 533 5726
387 448 3035
120 363 9912
229 268 8969
202 227 4442
30 489 9459
29 594 12983
513 646 11881
289 610 8995
68 587 17435
236 448 4090
352 362 437
335 354 418
30 51 2577
214 542 6820
514 537 2125
438 531 4231
386 398 1437
330 353 556
141 562 9548
12 584 15893
470 591 7050
122 451 11440
384 545 6389
372 427 1163
88 476 13050
1 244 7385
179 211 4189
172 308 6838
87 552 15846
327 614 7237
336 349 434
268 503 4420
139 317 3919
302 560 8202
60 417 10009
51 501 10483
225 546 8483
242 415 2310
417 439 1636
498 555 5020
604 637 6417
60 565 15491
101 305 9881
362 367 565
56 171 9726
299 377 1759
314 412 1519
86 619 13644
301 656 14076
212 327 8293
557 614 4651
365 510 4553
519 642 13102
91 499 11797
51 642 15877
2 285 6921
176 482 12786
363 560 7234
5 93 6959
125 442 11242
67 531 14447
344 470 4729
138 443 6216
141 415 3281
385 578 9584
478 578 9442
372 561 7363
220 277 8721
63 109 6977
113 570 17913
360 520 3695
116 125 1292
172 531 8679
61 332 9744
303 360 1287
387 532 5517
187 578 10344
606 660 10969
456 542 3690
112 588 16579
430 576 9407
96 535 14931
73 565 15447
210 273 7559
152 659 13990
115 631 18049
285 474 6620
461 639 10310
194 537 6611
490 656 13430
422 577 8806
205 378 6195
130 343 7725
39 360 7710
413 495 1627
304 539 6998
124 348 9534
180 187 535
428 461 2594
183 617 11127
162 626 11230
40 501 11118
482 661 10435
87 571 17647
343 467 5286
127 513 11371
431 534 4553
36 499 9750
503 629 9231
48 652 12147
154 508 2750
334 420 1023
33 297 7043
193 572 10002
157 354 2869
236 402 2274
533 587 5135
65 222 13449
35 116 7072
62 324 9820
55 661 5787
297 354 1094
223 484 13956
484 558 7498
59 495 12386
547 657 10415
178 244 3997
110 203 10372
162 184 1353
75 664 6131
229 404 8390
2 245 7918
365 578 9963
11 19 1964
53 110 8543
79 627 14204
570 662 11812
203 633 10339
156 263 3796
486 644 14987
424 638 13670
555 624 6523
355 404 467
227 653 14465
193 283 6452
178 554 8565
470 517 2254
297 489 3467
183 266 4007
342 472 4896
155 506 2097
31 436 7111
38 527 11144
74 233 14494
227 662 14357
550 648 12044
205 302 7903
296 480 7047
57 478 7436
11 293 5320
28 209 14965
2 77 7619
194 268 5980
135 491 10102
281 612 8174
138 484 13158
0 471 5604
95 270 9759
19 279 7737
131 225 7329
305 450 3543
1 111 14040
31 491 10054
410 505 4004
463 536 4438
36 244 6995
77 185 9002
293 524 4758
321 505 5208
121 427 10344
476 591 5717
60 506 14152
131 491 9277
171 628 13424
215 239 7920
391 397 327
23 453 10567
214 254 7813
29 53 2568
173 391 5626
176 468 8642
97 504 13332
87 425 9303
177 319 5946
352 466 4775
236 282 1600
35 538 13744
50 159 11598
287 358 1123
61 365 10180
37 261 7004
245 546 8265
166 319 5041
254 268 517
215 327 9212
56 423 10461
477 647 9570
421 437 2754
117 269 10297
203 282 7048
191 468 7146
149 185 2829
519 578 6978
19 562 11739
209 412 6678
12 314 6469
130 307 8113
475 574 4691
295 525 5087
94 132 4469
555 573 2192
47 581 16349
298 522 4485
210 607 10190
201 482 10851
371 526 4458
130 568 15450
576 648 8370
336 643 16959
425 627 9375
142 446 3520
187 643 14434
531 633 5325
288 395 1753
370 554 7478
138 661 13016
356 434 2051
393 625 8487
348 420 922
112 159 11746
22 484 7977
208 275 7311
91 294 8711
246 458 4020
44 599 13239
186 399 5293
75 622 13527
164 500 2602
153 265 2486
381 532 5395
231 647 8865
261 390 1408
23 635 9949
439 594 9950
163 257 4299
357 598 9203
36 534 11603
169 602 11787
21 268 9015
495 632 8222
13 581 15665
452 464 3455
162 223 4450
277 367 821
74 184 9491
597 619 3511
21 84 7673
380 579 10374
61 273 9720
300 371 1772
290 507 6035
19 29 1906
187 254 4178
92 425 11711
51 606 14454
283 651 17934
275 563 8259
44 586 16122
458 523 1305
493 599 8102
156 238 3693
88 209 11670
169 475 11359
199 305 7010
194 274 6187
113 167 6966
224 618 12702
126 137 1087
32 305 6540
353 617 8268
60 411 10559
297 545 7667
12 473 10218
0 498 6537
474 552 4266
235 546 9087
323 398 1037
93 359 10043
375 532 5804
93 614 15764
378 532 5492
19 267 7670
58 421 10600
27 652 9559
356 609 8539
152 173 3750
528 638 10158
407 412 451
360 423 1030
28 449 10026
144 394 2854
114 330 11888
25 479 7066
602 655 9256
603 644 8751
479 582 8155
577 653 10186
488 624 8597
84 381 7907
4 136 9418
178 498 4679
334 503 4150
509 651 13833
158 319 4261
52 371 9517
347 378 921
9 418 7817
179 652 18325
405 459 2067
146 444 2504
423 551 6309
10 266 6702
148 623 11477
261 409 1234
161 308 8311
40 128 6812
0 327 3823
425 468 4228
381 445 1702
486 552 5820
77 344 7508
283 465 4199
65 181 9263
352 415 1457
6 190 11931
249 464 5807
64 137 4338
313 325 979
150 563 8226
67 662 7487
269 324 1324
425 526 3604
412 453 524
256 486 1753
146 558 8701
181 367 4261
578 632 4770
331 354 516
264 559 7554
123 566 16443
111 213 9131
26 163 12822
15 390 5967
234 266 2398
9 608 10252
69 196 12174
147 581 11731
512 623 8124
55 360 9219
480 599 4757
367 371 500
189 443 5772
274 624 9048
125 433 10409
18 360 8457
282 519 3531
19 235 8091
134 167 3524
299 612 8167
186 257 4166
643 657 5013
489 643 14408
103 272 10494
353 403 574
298 624 8782
149 273 1474
410 451 1469
21 489 11225
455 549 5046
415 566 7444
131 151 6601
51 159 11386
87 661 7799
203 362 6441
3 138 10381
67 615 13549
536 618 5197
550 576 3818
16 366 5663
445 597 8807
445 453 353
50 470 11933
544 592 5853
51 250 7390
617 630 1306
225 589 9690
172 518 5995
11 613 9005
132 591 18097
514 523 145
505 564 5545
361 620 8757
78 281 7074
251 434 2038
145 407 2606
206 463 9368
309 365 4694
19 259 8099
151 248 1473
28 537 13657
555 661 15740
447 540 4345
113 647 13634
307 413 3430
298 502 4935
268 388 1759
24 370 8711
102 118 1829
453 641 13782
31 148 9254
163 464 6922
76 104 4701
181 467 9148
50 94 3059
222 381 7480
9 35 2656
615 625 1997
10 203 13572
85 312 9035
245 407 1846
181 305 4712
200 485 10713
150 297 2324
455 601 4790
29 472 10347
6 409 8092
247 266 769
369 516 2874
467 554 5040
420 572 8961
443 606 6834
5 6 822
78 328 7385
309 408 4992
18 297 7217
19 368 8466
9 83 7283
455 493 1194
319 637 13081
592 603 4719
295 558 8854
11 622 8849
415 595 9778
137 547 15076
514 587 7334
148 501 3121
470 574 5048
157 365 2564
32 557 14601
45 315 6305
84 622 15534
309 372 4874
62 421 10628
50 339 7613
94 327 10249
204 595 9495
49 278 7180
192 467 9573
289 467 5666
562 657 8509
541 615 4330
21 571 12605
308 431 5273
83 212 9459
296 422 2040
31 502 11367
177 210 4112
376 463 3935
147 249 1218
198 656 14303
129 402 8811
383 625 9534
301 465 4421
82 285 7368
266 549 7951
61 354 9917
190 374 4733
112 127 2197
29 479 7069
377 616 8134
82 345 8121
160 649 15155
459 577 6777
142 438 3972
96 186 8595
263 332 925
9 142 7692
229 658 13753
159 293 5004
173 505 6313
513 586 7958
167 222 6682
575 611 3750
488 542 4286
355 447 1911
199 227 3594
451 659 11758
152 169 3765
29 270 6839
172 247 3510
508 605 6097
157 538 3592
147 495 3035
531 596 5637
105 155 12969
200 438 6564
275 557 8083
612 618 1157
133 610 16477
73 170 7943
288 417 1388
143 403 2522
152 274 2142
165 356 5256
137 521 12812
303 330 1253
98 377 10809
186 290 5144
15 174 6923
397 550 5918
382 478 8111
158 446 2496
187 558 7930
125 525 12734
142 350 2594
1 516 8271
178 281 5228
108 467 18030
243 474 7514
198 267 6525
128 489 10501
14 592 14926
574 645 6741
134 320 8312
205 510 3973
442 610 7371
231 335 7988
27 466 9971
187 295 5391
222 385 7239
355 578 9992
217 519 10331
177 566 11201
99 177 8027
378 447 2267
99 245 9508
375 575 10044
529 588 5920
213 423 6730
0 656 11070
108 270 12512
259 306 1253
82 650 13150
296 491 3721
454 552 5493
627 637 4690
33 615 10999
170 235 2516
28 289 8322
183 315 5518
401 494 2391
15 541 11143
184 450 5716
593 634 3592
18 48 3781
427 489 987
221 552 7871
508 585 8663
310 472 4402
541 640 7817
281 429 2052
66 628 12491
111 630 18969
9 322 6674
244 599 10478
309 382 5414
64 503 12783
140 173 2587
382 393 1187
490 567 6726
128 574 16315
380 603 8016
55 57 661
586 637 4180
99 659 10147
229 463 10239
63 533 14392
118 647 14035
59 489 11999
28 408 9743
89 535 14347
74 563 15279
34 540 13169
294 446 2415
93 623 13839
366 380 733
247 488 3115
171 251 3175
5 592 11682
252 473 6650
203 395 6554
60 292 8586
192 457 6349
158 450 3575
598 620 2165
4 553 11401
15 577 14341
156 543 4682
203 459 4949
227 443 9635
219 420 7357
274 375 722
57 606 14221
138 420 5000
138 517 7123
94 418 10393
163 523 1961
45 129 6935
33 543 13141
512 549 3581
164 665 11022
106 243 11285
184 423 3534
146 626 11096
191 616 10384
168 479 12624
203 632 10225
427 496 1398
14 27 3015
435 579 8486
312 493 3184
80 623 13432
119 195 7751
348 389 276
114 510 14144
36 422 7921
333 360 738
31 361 7590
138 640 15429
291 334 945
30 444 7978
222 599 11290
490 556 5213
533 586 5853
415 533 4306
485 649 10494
41 580 15897
204 633 10508
45 428 7510
210 602 9764
402 479 8066
181 384 3628
49 341 7343
20 505 13849
150 552 7369
307 388 4015
178 419 4725
99 656 13892
315 342 1435
316 560 6778
366 405 618
228 263 9370
103 167 6522
68 173 7996
112 322 12405
406 436 2446
131 436 9749
24 184 11916
219 460 7757
2 3 340
145 235 442
38 122 8375
126 503 11180
340 577 9805
502 564 5917
445 618 6757
140 643 18240
90 642 14672
392 446 1237
483 597 3987
259 342 828
49 105 7195
410 533 4696
56 202 15438
156 309 7141
130 243 6338
297 310 2187
341 372 732
369 646 14671
102 245 9249
321 639 12895
437 458 2559
294 321 982
69 324 9726
502 529 2658
212 314 8677
76 96 2485
257 435 2415
421 612 7833
224 257 8338
118 474 16858
27 235 8237
70 252 8965
496 566 6651
318 457 3105
249 388 2162
68 379 9552
336 639 13501
4 448 7273
83 97 3270
487 539 4702
34 434 10337
103 293 10178
428 559 5424
272 606 8299
417 632 9086
50 623 11276
236 619 9390
174 482 12863
119 457 12683
175 651 16662
41 508 12040
555 602 3466
104 518 13600
13 537 11359
56 204 15340
108 349 13147
181 554 8565
511 614 5853
171 262 3847
288 388 2264
181 182 415
56 580 16625
420 432 736
401 416 1259
325 409 1299
355 628 9067
144 549 8711
65 531 14012
552 656 8880
294 566 9195
316 436 1158
7 601 10718
416 542 4653
118 349 10941
207 657 16459
62 300 8682
169 507 6607
44 605 12887
122 262 8993
433 582 10251
252 508 5501
288 542 6983
4 477 4814
522 590 8739
264 293 591
182 407 4198
433 502 2079
129 137 2733
343 450 2881
239 639 14832
396 451 1536
345 576 10165
42 189 9646
30 490 9437
360 612 8467
8 468 8951
110 590 15229
402 587 10038
347 503 4117
39 627 10854
248 497 3456
80 251 6726
117 325 11076
274 275 90
71 245 8520
485 566 3813
632 651 9025
26 99 6878
15 506 10516
152 612 8877
436 439 1068
270 332 481
406 464 4362
354 474 6158
30 317 6269
66 371 9601
215 474 11075
476 609 2389
38 519 10417
156 281 3462
153 306 3329
388 525 3606
62 335 9812
257 391 1308
234 432 4113
631 643 8664
201 351 6339
45 429 7573
518 567 6175
28 274 8707
250 339 1504
143 237 382
186 427 4498
202 415 5088
512 592 8973
66 411 10573
516 552 4245
86 381 8468
115 301 11861
488 648 16579
183 272 4074
28 425 10177
82 245 7308
7 150 8849
156 654 16361
337 599 9587
74 89 1533
210 598 10253
295 490 3292
201 394 6142
457 617 5904
600 655 7164
63 272 9294
376 494 2366
60 427 10932
167 257 4000
144 490 3698
446 487 943
193 527 6449
426 565 7406
28 48 2770
498 591 9831
144 145 234
242 395 2446
0 659 7647
619 647 7760
235 443 3217
356 491 2817
175 585 14997
282 664 14016
499 538 3265
57 566 14804
51 384 8606
55 185 11718
63 281 8931
35 375 8728
132 168 3081
77 206 9544
29 545 11976
10 101 7856
563 619 3829
559 617 3557
479 563 6258
223 410 8045
354 482 7813
84 187 6933
187 242 3641
283 349 472
172 329 5085
463 565 5957
14 443 6749
149 377 914
359 605 7956
23 655 10158
86 149 7800
475 596 4350
401 501 2669
135 326 8258
197 296 6620
207 231 3639
112 205 10292
292 456 3244
310 663 14693
515 525 469
197 288 6243
320 359 1068
172 421 4531
85 647 17798
19 360 8236
561 569 1968
226 632 12937
172 458 6303
461 509 3833
132 551 13007
78 125 4511
304 375 1451
176 594 14276
37 296 6047
55 125 6630
360 523 4023
36 47 1098
53 161 13418
431 477 6903
258 437 3120
343 419 872
117 605 18408
340 342 21
317 434 3130
0 50 7151
396 467 4789
293 430 2196
147 659 13246
214 625 12740
113 194 8444
14 586 15276
162 421 3358
244 365 983
471 495 2711
51 474 11426
250 328 1747
318 341 765
303 375 1543
266 401 1052
240 454 3208
50 343 7632
213 577 7332
195 323 6598
286 563 8559
198 371 5794
177 420 4464
131 623 15876
292 398 1527
251 598 10147
3 419 8044
157 627 9347
56 468 12073
201 299 7373
283 319 720
187 624 12970
365 536 5333
304 485 8555
260 493 2732
366 601 6776
283 535 5438
147 483 9430
185 520 4434
448 513 3536
75 554 15644
366 626 9342
52 98 5503
212 275 8008
64 367 9323
229 626 12034
89 154 11051
237 434 2730
153 389 2411
20 525 12423
58 326 9417
283 629 9063
23 456 10788
174 626 14363
345 626 9205
18 601 10807
253 328 1143
494 621 7605
282 432 2008
440 606 7026
369 534 5100
439 529 4326
46 365 6530
180 477 11175
194 412 5856
373 649 18463
326 481 6916
21 109 10506
163 243 4610
164 652 16150
181 187 1185
349 644 16187
94 576 19832
1 134 11073
394 554 6694
93 227 11320
351 635 11956
28 241 8860
255 269 671
52 628 10259
310 551 6941
195 499 4048
42 460 9676
101 227 9364
373 417 182
322 558 7910
511 620 6971
86 176 6877
83 284 6816
200 223 2996
58 528 13739
52 638 12155
155 439 3185
160 356 4321
106 215 9629
230 293 9251
61 188 11716
9 26 1386
295 442 1729
226 383 8329
339 445 1665
443 444 517
319 478 6190
318 485 7675
52 570 13843
409 526 3640
329 539 5977
143 411 2872
390 442 431
424 657 14285
13 284 5159
604 642 8695
31 38 508
467 494 4667
21 198 15250
81 239 6393
243 376 1117
313 365 1769
420 443 1356
9 162 11390
218 309 12261
190 360 4816
376 481 7822
458 484 7323
378 419 363
121 502 10725
312 519 3292
396 579 10057
10 186 10235
147 264 1317
321 595 10305
63 239 8690
285 583 12321
175 536 8610
241 257 1255
279 441 1068
466 630 4628
495 608 7765
357 481 7544
627 655 7145
377 394 1190
213 660 17925
229 420 7948
356 661 14721
38 124 8106
108 352 12923
168 393 5346
324 330 627
200 240 5533
212 484 13046
228 249 8953
333 396 522
167 277 4473
224 258 8185
205 220 3376
18 471 10282
10 20 2269
113 294 11090
344 400 462
1 336 6382
192 402 5497
161 491 3100
192 240 4318
49 116 6599
295 663 14730
34 230 16131
187 458 5386
243 398 1941
240 405 2385
72 480 9640
73 119 6472
214 363 7959
6 504 11303
412 481 6760
392 428 1311
480 598 5047
60 538 14881
394 615 7059
48 615 11304
76 451 9804
362 620 8733
509 552 2654
562 603 2128
123 565 16039
67 155 12037
28 245 8920
319 569 8832
44 131 6790
168 570 13139
11 576 13181
20 387 10331
108 561 15879
61 464 10501
149 228 7846
120 355 10245
218 359 7849
484 539 5753
152 397 2065
277 309 4101
67 526 13954
494 575 7540
320 642 16000
424 655 16148
77 640 18547
162 215 4405
390 650 17755
404 585 12081
122 226 6932
114 259 10783
368 383 791
55 300 8213
226 564 9178
121 319 10597
432 661 16328
254 417 1068
140 506 6206
145 525 5425
74 370 7958
80 519 10469
186 591 13400
40 62 1521
68 434 11046
205 482 11151
118 365 10643
165 519 2965
246 526 5523
254 261 324
10 579 14411
438 571 8221
4 265 7520
386 388 258
1 388 8161
74 536 13463
39 82 3376
82 271 7872
216 269 7248
79 623 13224
436 457 2588
47 153 8227
152 375 1422
38 610 11608
333 431 1620
242 431 1966
188 528 6889
64 193 11739
206 582 10664
179 317 6050
213 544 6931
403 456 2021
495 543 4248
356 408 808
213 419 7138
273 582 11704
422 512 3392
152 632 10170
305 435 3664
61 394 10504
222 285 8991
3 57 5730
250 366 1421
186 352 4886
21 329 8861
511 616 6171
326 538 5738
185 293 4823
184 194 1740
45 455 7965
200 358 5761
71 111 5394
342 378 997
77 501 10241
17 415 5834
208 502 4234
359 367 204
272 491 2855
175 552 10237
215 331 9054
67 159 13097
58 187 11503
516 589 8453
107 502 13484
48 594 14478
58 639 14651
290 425 1973
70 613 14378
520 607 6211
0 137 10996
543 656 9403
143 610 10694
75 438 9233
32 164 12845
